,precision,recall,f1-score,support
NOT,0.8896719038817006,1.0,0.9416152106131932,15402.0
Readmitted,0.0,0.0,0.0,1910.0
micro avg,0.8896719038817006,0.8896719038817006,0.8896719038817006,17312.0
macro avg,0.4448359519408503,0.5,0.4708076053065966,17312.0
weighted avg,0.7915160965564898,0.8896719038817006,0.8377285971502081,17312.0
samples avg,0.8896719038817006,0.8896719038817006,0.8896719038817006,17312.0
