,precision,recall,f1-score,support
NOT,0.8905383548983364,1.0,0.9421002780408813,15417.0
Readmitted,0.0,0.0,0.0,1895.0
micro avg,0.8905383548983364,0.8905383548983364,0.8905383548983364,17312.0
macro avg,0.4452691774491682,0.5,0.47105013902044063,17312.0
weighted avg,0.7930585615450354,0.8905383548983364,0.8389764317557917,17312.0
samples avg,0.8905383548983364,0.8905383548983364,0.8905383548983364,17312.0
