,precision,recall,f1-score,support
NOT,0.8945240295748613,1.0,0.9443258735288736,15486.0
Readmitted,0.0,0.0,0.0,1826.0
micro avg,0.8945240295748613,0.8945240295748613,0.8945240295748613,17312.0
macro avg,0.44726201478743066,0.5,0.4721629367644368,17312.0
weighted avg,0.8001732394868474,0.8945240295748613,0.8447221856208489,17312.0
samples avg,0.8945240295748613,0.8945240295748613,0.8945240295748613,17312.0
