,precision,recall,f1-score,support
NOT,0.8885293267841664,0.9996099336887271,0.9408021537614342,15382.0
Readmitted,0.14285714285714285,0.0005181347150259067,0.0010325245224574084,1930.0
micro avg,0.8882278188539742,0.8882278188539742,0.8882278188539742,17312.0
macro avg,0.5156932348206547,0.5000640342018765,0.4709173391419458,17312.0
weighted avg,0.8053992831740027,0.8882278188539742,0.8360334739768209,17312.0
samples avg,0.8882278188539742,0.8882278188539742,0.8882278188539742,17312.0
