,precision,recall,f1-score,support
NOT,0.8913093724719751,0.9996111723154688,0.9423587989125454,15431.0
Readmitted,0.0,0.0,0.0,1881.0
micro avg,0.8910004621072088,0.8910004621072088,0.8910004621072088,17312.0
macro avg,0.44565468623598753,0.4998055861577344,0.4711793994562727,17312.0
weighted avg,0.7944659731177822,0.8910004621072088,0.8399687283976137,17312.0
samples avg,0.8910004621072088,0.8910004621072088,0.8910004621072088,17312.0
