,precision,recall,f1-score,support
NOT,0.8956155045924556,0.999935504675911,0.9449049244271087,15505.0
Readmitted,0.0,0.0,0.0,1807.0
micro avg,0.8955637707948244,0.8955637707948244,0.8955637707948244,17312.0
macro avg,0.4478077522962278,0.4999677523379555,0.47245246221355436,17312.0
weighted avg,0.8021325322727602,0.8955637707948244,0.8462771980846996,17312.0
samples avg,0.8955637707948244,0.8955637707948244,0.8955637707948244,17312.0
