,precision,recall,f1-score,support
NOT,0.891001560423048,0.9994813614262561,0.9421290637985823,15425.0
Readmitted,0.1111111111111111,0.0005299417064122947,0.0010548523206751056,1887.0
micro avg,0.8905961182994455,0.8905961182994455,0.8905961182994454,17312.0
macro avg,0.5010563357670795,0.5000056515663341,0.4715919580596287,17312.0
weighted avg,0.8059938618410456,0.8905961182994455,0.8395524096246676,17312.0
samples avg,0.8905961182994455,0.8905961182994455,0.8905961182994455,17312.0
