,precision,recall,f1-score,support
NOT,0.8898647867791517,0.9997403271877434,0.9416080709263223,15404.0
Readmitted,0.3333333333333333,0.0010482180293501049,0.002089864158829676,1908.0
micro avg,0.8896719038817006,0.8896719038817006,0.8896719038817006,17312.0
macro avg,0.6115990600562425,0.5003942726085467,0.471848967542576,17312.0
weighted avg,0.828528025389675,0.8896719038817006,0.8380613554392395,17312.0
samples avg,0.8896719038817006,0.8896719038817006,0.8896719038817006,17312.0
