,precision,recall,f1-score,support
NOT,0.895159426987061,1.0,0.9446798134658173,15497.0
Readmitted,0.0,0.0,0.0,1815.0
micro avg,0.895159426987061,0.895159426987061,0.895159426987061,17312.0
macro avg,0.4475797134935305,0.5,0.47233990673290865,17312.0
weighted avg,0.8013103997238034,0.895159426987061,0.8456390405083047,17312.0
samples avg,0.895159426987061,0.895159426987061,0.895159426987061,17312.0
