,precision,recall,f1-score,support
NOT,0.8905843592855904,0.9993514074458425,0.941838075735811,15418.0
Readmitted,0.09090909090909091,0.0005279831045406547,0.0010498687664041995,1894.0
micro avg,0.8900762476894639,0.8900762476894639,0.8900762476894639,17312.0
macro avg,0.4907467250973407,0.49993969527519155,0.4714439722511076,17312.0
weighted avg,0.8030967808252687,0.8900762476894639,0.8389121940352532,17312.0
samples avg,0.8900762476894639,0.8900762476894639,0.8900762476894639,17312.0
