,precision,recall,f1-score,support
NOT,0.8903587314424355,0.9999351239133255,0.9419709702062643,15414.0
Readmitted,0.0,0.0,0.0,1898.0
micro avg,0.8903073012939002,0.8903073012939002,0.8903073012939002,17312.0
macro avg,0.44517936572121775,0.49996756195666275,0.47098548510313215,17312.0
weighted avg,0.7927443095225104,0.8903073012939002,0.8386980438285212,17312.0
samples avg,0.8903073012939002,0.8903073012939002,0.8903073012939002,17312.0
