,precision,recall,f1-score,support
NOT,0.8883037212801667,0.9981141891013136,0.9400128609486481,15378.0
Readmitted,0.12121212121212122,0.002068252326783868,0.004067107269954245,1934.0
micro avg,0.8868414972273567,0.8868414972273567,0.8868414972273567,17312.0
macro avg,0.5047579212461439,0.5000912207140487,0.4720399841093012,17312.0
weighted avg,0.8026085298215483,0.8868414972273567,0.8354542260356055,17312.0
samples avg,0.8868414972273567,0.8868414972273567,0.8868414972273567,17312.0
