,precision,recall,f1-score,support
NOT,0.8910156023432515,0.9960448680542048,0.9406073965221651,15423.0
Readmitted,0.14084507042253522,0.005293806246691371,0.01020408163265306,1889.0
micro avg,0.8879390018484289,0.8879390018484289,0.8879390018484289,17312.0
macro avg,0.5159303363828933,0.500669337150448,0.4754057390774091,17312.0
weighted avg,0.8091606962204331,0.8879390018484289,0.8390863786255449,17312.0
samples avg,0.8879390018484289,0.8879390018484289,0.8879390018484289,17312.0
