,precision,recall,f1-score,support
NOT,0.8905725853094274,0.9988971780733052,0.9416297202262651,15415.0
Readmitted,0.22727272727272727,0.002635740643120717,0.005211047420531526,1897.0
micro avg,0.8897296672828097,0.8897296672828097,0.8897296672828097,17312.0
macro avg,0.5589226562910773,0.500766459358213,0.47342038382339835,17312.0
weighted avg,0.8178900627415195,0.8897296672828097,0.8390196103422266,17312.0
samples avg,0.8897296672828097,0.8897296672828097,0.8897296672828097,17312.0
