,precision,recall,f1-score,support
NOT,0.8937238493723849,0.9659538729892112,0.9284361513862585,15479.0
Readmitted,0.09450171821305842,0.03000545553737043,0.04554865424430642,1833.0
micro avg,0.8668553604436229,0.8668553604436229,0.8668553604436229,17312.0
macro avg,0.49411278379272167,0.4979796642632908,0.48699240281528244,17312.0
weighted avg,0.8091019589833458,0.8668553604436229,0.8349557457565682,17312.0
samples avg,0.8668553604436229,0.8668553604436229,0.8668553604436229,17312.0
