,precision,recall,f1-score,support
NOT,0.8921075455333911,0.999028749028749,0.9425455878310272,15444.0
Readmitted,0.11764705882352941,0.0010706638115631692,0.0021220159151193636,1868.0
micro avg,0.8913470425138632,0.8913470425138632,0.8913470425138631,17312.0
macro avg,0.5048773021784603,0.5000497064201561,0.4723338018730733,17312.0
weighted avg,0.8085416843287919,0.8913470425138632,0.8410719722846481,17312.0
samples avg,0.8913470425138632,0.8913470425138632,0.8913470425138632,17312.0
