,precision,recall,f1-score,support
NOT,0.8949747869935664,0.9963863973672323,0.9429618320610688,15497.0
Readmitted,0.05084745762711865,0.001652892561983471,0.0032017075773745993,1815.0
micro avg,0.892097966728281,0.892097966728281,0.8920979667282809,17312.0
macro avg,0.4729111223103425,0.4990196449646079,0.4730817698192217,17312.0
weighted avg,0.8064759940869061,0.892097966728281,0.8444368421154873,17312.0
samples avg,0.892097966728281,0.892097966728281,0.892097966728281,17312.0
