,precision,recall,f1-score,support
NOT,0.8909311600485521,0.9993516597510373,0.9420320855614972,15424.0
Readmitted,0.09090909090909091,0.0005296610169491525,0.0010531858873091102,1888.0
micro avg,0.8904228280961183,0.8904228280961183,0.8904228280961183,17312.0
macro avg,0.4909201254788215,0.49994066038399326,0.47154263572440314,17312.0
weighted avg,0.8036829122126404,0.8904228280961183,0.8394114661885266,17312.0
samples avg,0.8904228280961183,0.8904228280961183,0.8904228280961183,17312.0
