,precision,recall,f1-score,support
NOT,0.8882792435208966,0.9893381874918736,0.9360890693239836,15382.0
Readmitted,0.08888888888888889,0.008290155440414507,0.015165876777251185,1930.0
micro avg,0.8799676524953789,0.8799676524953789,0.8799676524953789,17312.0
macro avg,0.48858406620489275,0.4988141714661441,0.4756274730506174,17312.0
weighted avg,0.7991605175250684,0.8799676524953789,0.8334214537038822,17312.0
samples avg,0.8799676524953789,0.8799676524953789,0.8799676524953789,17312.0
