,precision,recall,f1-score,support
NOT,0.8891392258809937,0.9998700708114078,0.9412592116931169,15393.0
Readmitted,0.0,0.0,0.0,1919.0
micro avg,0.8890365064695009,0.8890365064695009,0.8890365064695009,17312.0
macro avg,0.44456961294049685,0.4999350354057039,0.47062960584655844,17312.0
weighted avg,0.7905799505537279,0.8890365064695009,0.8369225419126703,17312.0
samples avg,0.8890365064695009,0.8890365064695009,0.8890365064695009,17312.0
