,precision,recall,f1-score,support
NOT,0.889338494018297,0.984292853897579,0.9344095628331125,15407.0
Readmitted,0.06923076923076923,0.009448818897637795,0.016628175519630486,1905.0
micro avg,0.877021719038817,0.877021719038817,0.877021719038817,17312.0
macro avg,0.4792846316245331,0.49687083639760843,0.4755188691763715,17312.0
weighted avg,0.7990944311878765,0.877021719038817,0.8334175605900336,17312.0
samples avg,0.877021719038817,0.877021719038817,0.877021719038817,17312.0
