,precision,recall,f1-score,support
NOT,0.8904712284357995,0.9976003631882742,0.940996543602606,15419.0
Readmitted,0.02631578947368421,0.0005282620179609086,0.001035732780942517,1893.0
micro avg,0.8885743992606284,0.8885743992606284,0.8885743992606284,17312.0
macro avg,0.45839350895474185,0.4990643126031175,0.47101613819177424,17312.0
weighted avg,0.7959791855779389,0.8885743992606284,0.8382154775856577,17312.0
samples avg,0.8885743992606284,0.8885743992606284,0.8885743992606284,17312.0
