,precision,recall,f1-score,support
NOT,0.8903124818830077,0.9963020630595563,0.9403300370449745,15414.0
Readmitted,0.09523809523809523,0.003161222339304531,0.006119326874043855,1898.0
micro avg,0.8874191312384473,0.8874191312384473,0.8874191312384473,17312.0
macro avg,0.49277528856055147,0.4997316426994304,0.4732246819595092,17312.0
weighted avg,0.8031445529405375,0.8874191312384473,0.8379079062741551,17312.0
samples avg,0.8874191312384473,0.8874191312384473,0.8874191312384473,17312.0
