,precision,recall,f1-score,support
NOT,0.8919387460271598,0.9996761658031088,0.9427393495190105,15440.0
Readmitted,0.2857142857142857,0.0010683760683760685,0.00212879191059074,1872.0
micro avg,0.8916936229205176,0.8916936229205176,0.8916936229205176,17312.0
macro avg,0.5888265158707228,0.5003722709357424,0.47243407071480065,17312.0
weighted avg,0.8263858237936975,0.8916936229205176,0.8410282263765103,17312.0
samples avg,0.8916936229205176,0.8916936229205176,0.8916936229205176,17312.0
