,precision,recall,f1-score,support
NOT,0.8902114873454293,0.9996106929665196,0.9417446054159789,15412.0
Readmitted,0.0,0.0,0.0,1900.0
micro avg,0.8899029574861368,0.8899029574861368,0.8899029574861368,17312.0
macro avg,0.44510574367271466,0.4998053464832598,0.47087230270798947,17312.0
weighted avg,0.7925103652361227,0.8899029574861368,0.8383876997846041,17312.0
samples avg,0.8899029574861368,0.8899029574861368,0.8899029574861368,17312.0
