,precision,recall,f1-score,support
NOT,0.8918044156744885,0.9996112982637989,0.9426354694850022,15436.0
Readmitted,0.4,0.0021321961620469083,0.0042417815482502655,1876.0
micro avg,0.8915203327171903,0.8915203327171903,0.8915203327171903,17312.0
macro avg,0.6459022078372443,0.5008717472129229,0.47343862551662624,17312.0
weighted avg,0.838510452885363,0.8915203327171903,0.8409472440593238,17312.0
samples avg,0.8915203327171903,0.8915203327171903,0.8915203327171903,17312.0
