,precision,recall,f1-score,support
NOT,0.8905897983940847,0.9999351407445842,0.9421002780408811,15418.0
Readmitted,0.0,0.0,0.0,1894.0
micro avg,0.8905383548983364,0.8905383548983364,0.8905383548983364,17312.0
macro avg,0.44529489919704235,0.4999675703722921,0.4710501390204406,17312.0
weighted avg,0.7931558174468576,0.8905383548983364,0.839030850672037,17312.0
samples avg,0.8905383548983364,0.8905383548983364,0.8905383548983364,17312.0
