,precision,recall,f1-score,support
NOT,0.8890950200011595,0.9965559815452596,0.9397634658986457,15389.0
Readmitted,0.15873015873015872,0.005200208008320333,0.010070493454179255,1923.0
micro avg,0.8864371534195934,0.8864371534195934,0.8864371534195934,17312.0
macro avg,0.5239125893656591,0.50087809477679,0.47491697967641244,17312.0
weighted avg,0.8079668067257357,0.8864371534195934,0.8364940813093025,17312.0
samples avg,0.8864371534195934,0.8864371534195934,0.8864371534195934,17312.0
