,precision,recall,f1-score,support
NOT,0.8893156424581006,0.9928534303534303,0.9382367387033399,15392.0
Readmitted,0.140625,0.009375,0.017578125,1920.0
micro avg,0.8837800369685767,0.8837800369685767,0.8837800369685767,17312.0
macro avg,0.5149703212290503,0.5011142151767152,0.47790743185166995,17312.0
weighted avg,0.8062815601152428,0.8837800369685767,0.8361304229506589,17312.0
samples avg,0.8837800369685767,0.8837800369685767,0.8837800369685767,17312.0
