,precision,recall,f1-score,support
NOT,0.8909785313349922,0.9981847649918962,0.9415397786338898,15425.0
Readmitted,0.0967741935483871,0.001589825119236884,0.0031282586027111575,1887.0
micro avg,0.8895563770794824,0.8895563770794824,0.8895563770794824,17312.0
macro avg,0.49387636244168964,0.49988729505556656,0.4723340186183005,17312.0
weighted avg,0.804410625523802,0.8895563770794824,0.8392533565972196,17312.0
samples avg,0.8895563770794824,0.8895563770794824,0.8895563770794824,17312.0
