,precision,recall,f1-score,support
NOT,0.8924383340072786,0.9999352750809062,0.9431336039803424,15450.0
Readmitted,0.0,0.0,0.0,1862.0
micro avg,0.8923867837338263,0.8923867837338263,0.8923867837338263,17312.0
macro avg,0.4462191670036393,0.4999676375404531,0.4715668019901712,17312.0
weighted avg,0.7964517248389819,0.8923867837338263,0.8416944420919761,17312.0
samples avg,0.8923867837338263,0.8923867837338263,0.8923867837338263,17312.0
