,precision,recall,f1-score,support
NOT,0.8891863578163194,0.9922712216665585,0.9379047852911384,15397.0
Readmitted,0.08461538461538462,0.005744125326370757,0.010757946210268949,1915.0
micro avg,0.8831446395563771,0.8831446395563771,0.8831446395563771,17312.0
macro avg,0.486900871215852,0.49900767349646463,0.47433136575070367,17312.0
weighted avg,0.8001872003717843,0.8831446395563771,0.8353466639394826,17312.0
samples avg,0.8831446395563771,0.8831446395563771,0.8831446395563771,17312.0
