,precision,recall,f1-score,support
NOT,0.8880478788945608,0.9839422701859316,0.9335389360061681,15382.0
Readmitted,0.08178438661710037,0.011398963730569948,0.020009095043201454,1930.0
micro avg,0.8755198706099815,0.8755198706099815,0.8755198706099815,17312.0
macro avg,0.4849161327558306,0.49767061695825077,0.4767740155246848,17312.0
weighted avg,0.7981629123918171,0.8755198706099815,0.8316955560928984,17312.0
samples avg,0.8755198706099815,0.8755198706099815,0.8755198706099815,17312.0
