,precision,recall,f1-score,support
NOT,0.8895372349644693,0.9998051948051948,0.9414534226053992,15400.0
Readmitted,0.0,0.0,0.0,1912.0
micro avg,0.8893830868761553,0.8893830868761553,0.8893830868761553,17312.0
macro avg,0.4447686174822347,0.4999025974025974,0.4707267113026996,17312.0
weighted avg,0.7912935200122937,0.8893830868761553,0.8374758958019378,17312.0
samples avg,0.8893830868761553,0.8893830868761553,0.8893830868761553,17312.0
