,precision,recall,f1-score,support
NOT,0.8899550589092676,0.9514966560612947,0.9196974927040512,15401.0
Readmitted,0.11702127659574468,0.05180533751962323,0.07181719260065288,1911.0
micro avg,0.8521834565619224,0.8521834565619224,0.8521834565619224,17312.0
macro avg,0.5034881677525062,0.501650996790459,0.49575734265235205,17312.0
weighted avg,0.804634098997002,0.8521834565619224,0.8261034970075636,17312.0
samples avg,0.8521834565619224,0.8521834565619224,0.8521834565619224,17312.0
