,precision,recall,f1-score,support
NOT,0.8934940969605627,0.9203700109968304,0.9067329445878343,15459.0
Readmitted,0.11311239193083573,0.08472746896923908,0.0968836778771984,1853.0
micro avg,0.8309265249537893,0.8309265249537893,0.8309265249537893,17312.0
macro avg,0.5033032444456992,0.5025487399830347,0.5018083112325163,17312.0
weighted avg,0.8099654867814913,0.8309265249537893,0.8200502567866091,17312.0
samples avg,0.8309265249537893,0.8309265249537893,0.8309265249537893,17312.0
