,precision,recall,f1-score,support
NOT,0.8930659494855004,0.9879058336567068,0.9380949456488362,15462.0
Readmitted,0.10096153846153846,0.011351351351351352,0.020408163265306124,1850.0
micro avg,0.8835489833641405,0.8835489833641405,0.8835489833641405,17312.0
macro avg,0.49701374397351944,0.4996285925040291,0.4792515544570712,17312.0
weighted avg,0.8084198565791736,0.8835489833641405,0.8400288326977311,17312.0
samples avg,0.8835489833641405,0.8835489833641405,0.8835489833641405,17312.0
