,precision,recall,f1-score,support
NOT,0.8912641553039057,0.9997407647440052,0.9423911051377605,15430.0
Readmitted,0.0,0.0,0.0,1882.0
micro avg,0.8910582255083179,0.8910582255083179,0.8910582255083179,17312.0
macro avg,0.44563207765195284,0.4998703823720026,0.47119555256888024,17312.0
weighted avg,0.7943741864798558,0.8910582255083179,0.8399430887405062,17312.0
samples avg,0.8910582255083179,0.8910582255083179,0.8910582255083179,17312.0
