,precision,recall,f1-score,support
NOT,0.8892679542037701,0.9988958170953495,0.9408993576017131,15396.0
Readmitted,0.05555555555555555,0.0005219206680584551,0.0010341261633919337,1916.0
micro avg,0.8884011090573013,0.8884011090573013,0.8884011090573013,17312.0
macro avg,0.47241175487966286,0.49970886888170396,0.4709667418825525,17312.0
weighted avg,0.7969971041685356,0.8884011090573013,0.836880077135226,17312.0
samples avg,0.8884011090573013,0.8884011090573013,0.8884011090573013,17312.0
