,precision,recall,f1-score,support
NOT,0.8932157870154134,0.9893940373795512,0.93884814826179,15463.0
Readmitted,0.10869565217391304,0.01081665765278529,0.019675356615838663,1849.0
micro avg,0.8848775415896488,0.8848775415896488,0.8848775415896488,17312.0
macro avg,0.5009557195946632,0.5001053475161683,0.4792617524388143,17312.0
weighted avg,0.809425483796725,0.8848775415896488,0.8406763315015449,17312.0
samples avg,0.8848775415896488,0.8848775415896488,0.8848775415896488,17312.0
