,precision,recall,f1-score,support
NOT,0.892043483289002,0.9988345742958886,0.9424234093894133,15445.0
Readmitted,0.0,0.0,0.0,1867.0
micro avg,0.891115988909427,0.891115988909427,0.891115988909427,17312.0
macro avg,0.446021741644501,0.4994172871479443,0.47121170469470663,17312.0
weighted avg,0.7958417051408638,0.891115988909427,0.8407884448948411,17312.0
samples avg,0.891115988909427,0.891115988909427,0.891115988909427,17312.0
