,precision,recall,f1-score,support
NOT,0.8929789078301069,0.9996118765767514,0.9432914174093517,15459.0
Readmitted,0.14285714285714285,0.0005396654074473826,0.0010752688172043013,1853.0
micro avg,0.8926756007393716,0.8926756007393716,0.8926756007393716,17312.0
macro avg,0.5179180253436249,0.5000757709920994,0.47218334311327803,17312.0
weighted avg,0.8126891879540151,0.8926756007393716,0.8424407633346493,17312.0
samples avg,0.8926756007393716,0.8926756007393716,0.8926756007393716,17312.0
