,precision,recall,f1-score,support
NOT,0.8884309514134788,0.9956414259692948,0.938985858461916,15372.0
Readmitted,0.21176470588235294,0.009278350515463918,0.01777777777777778,1940.0
micro avg,0.885108595194085,0.885108595194085,0.885108595194085,17312.0
macro avg,0.5500978286479159,0.5024598882423794,0.47838181811984687,17312.0
weighted avg,0.8126030565237846,0.885108595194085,0.8357543614351582,17312.0
samples avg,0.885108595194085,0.885108595194085,0.885108595194085,17312.0
