,precision,recall,f1-score,support
NOT,0.8925691066921135,0.9381389931409344,0.9147868883490551,15454.0
Readmitted,0.10570626753975679,0.06081808396124865,0.07721216262384693,1858.0
micro avg,0.8439810536044362,0.8439810536044362,0.8439810536044362,17312.0
macro avg,0.49913768711593515,0.49947853855109153,0.495999525486451,17312.0
weighted avg,0.8081195251795743,0.8439810536044362,0.8248946840747116,17312.0
samples avg,0.8439810536044362,0.8439810536044362,0.8439810536044362,17312.0
