,precision,recall,f1-score,support
NOT,0.8922650337935417,1.0,0.9430656042983179,15446.0
Readmitted,1.0,0.0005359056806002144,0.0010712372790573112,1866.0
micro avg,0.8922712569316081,0.8922712569316081,0.8922712569316082,17312.0
macro avg,0.9461325168967709,0.5002679528403001,0.4720684207886876,17312.0
weighted avg,0.9038774094255456,0.8922712569316081,0.8415313223633629,17312.0
samples avg,0.8922712569316081,0.8922712569316081,0.8922712569316081,17312.0
