,precision,recall,f1-score,support
NOT,0.8970598084522136,0.868668525844737,0.8826359143327842,15419.0
Readmitted,0.1495170096598068,0.18806127839408346,0.16658867571361724,1893.0
micro avg,0.7942467652495379,0.7942467652495379,0.7942467652495379,17312.0
macro avg,0.5232884090560102,0.5283649021194102,0.5246122950232007,17312.0
weighted avg,0.8153189051415605,0.7942467652495379,0.8043389282707415,17312.0
samples avg,0.7942467652495379,0.7942467652495379,0.7942467652495379,17312.0
