,precision,recall,f1-score,support
NOT,0.8932808611609468,0.9979956032587611,0.9427393495190106,15466.0
Readmitted,0.06060606060606061,0.0010834236186348862,0.0021287919105907396,1846.0
micro avg,0.8916936229205176,0.8916936229205176,0.8916936229205176,17312.0
macro avg,0.4769434608835037,0.499539513438698,0.4724340707148007,17312.0
weighted avg,0.8044917159539043,0.8916936229205176,0.8424408808646008,17312.0
samples avg,0.8916936229205176,0.8916936229205176,0.8916936229205176,17312.0
