,precision,recall,f1-score,support
NOT,0.8900381370622905,0.9997403777503732,0.941705132516125,15407.0
Readmitted,0.3333333333333333,0.0010498687664041995,0.0020931449502878076,1905.0
micro avg,0.8898451940850277,0.8898451940850277,0.8898451940850277,17312.0
macro avg,0.6116857351978119,0.5003951232583886,0.4718991387332064,17312.0
weighted avg,0.8287787417813488,0.8898451940850277,0.8383109067586783,17312.0
samples avg,0.8898451940850277,0.8898451940850277,0.8898451940850277,17312.0
