,precision,recall,f1-score,support
NOT,0.8930864911773214,0.9983831328418057,0.9428039209698599,15462.0
Readmitted,0.07407407407407407,0.001081081081081081,0.002131060202450719,1850.0
micro avg,0.8918091497227357,0.8918091497227357,0.8918091497227357,17312.0
macro avg,0.48358028262569774,0.4997321069614434,0.4724674905861553,17312.0
weighted avg,0.8055649470668196,0.8918091497227357,0.8422814629973723,17312.0
samples avg,0.8918091497227357,0.8918091497227357,0.8918091497227357,17312.0
