,precision,recall,f1-score,support
NOT,0.8946302511283416,0.9984501130125928,0.9436933500167851,15485.0
Readmitted,0.2,0.003284072249589491,0.006462035541195477,1827.0
micro avg,0.8934265249537893,0.8934265249537893,0.8934265249537893,17312.0
macro avg,0.5473151255641708,0.5008670926310912,0.4750776927789903,17312.0
weighted avg,0.8213233270981035,0.8934265249537893,0.844783829941294,17312.0
samples avg,0.8934265249537893,0.8934265249537893,0.8934265249537893,17312.0
