,precision,recall,f1-score,support
NOT,0.8921272436467034,0.9748203767234125,0.9316424373646768,15449.0
Readmitted,0.09744779582366589,0.02254428341384863,0.036617262423714034,1863.0
micro avg,0.8723428835489834,0.8723428835489834,0.8723428835489834,17312.0
macro avg,0.49478751973518464,0.49868233006863055,0.4841298498941954,17312.0
weighted avg,0.8066092323658394,0.8723428835489834,0.835325899650085,17312.0
samples avg,0.8723428835489834,0.8723428835489834,0.8723428835489834,17312.0
