,precision,recall,f1-score,support
NOT,0.8902315008673806,0.9652980476097814,0.9262463434368582,15417.0
Readmitted,0.10084033613445378,0.0316622691292876,0.04819277108433735,1895.0
micro avg,0.8631007393715342,0.8631007393715342,0.8631007393715342,17312.0
macro avg,0.49553591850091716,0.4984801583695345,0.4872195572605978,17312.0
weighted avg,0.803823445346996,0.8631007393715342,0.8301331549197586,17312.0
samples avg,0.8631007393715342,0.8631007393715342,0.8631007393715342,17312.0
