,precision,recall,f1-score,support
NOT,0.892512286788089,0.9988998899889989,0.9427140588738243,15453.0
Readmitted,0.0,0.0,0.0,1859.0
micro avg,0.8916358595194085,0.8916358595194085,0.8916358595194085,17312.0
macro avg,0.4462561433940445,0.49944994499449946,0.47135702943691216,17312.0
weighted avg,0.7966723872306112,0.8916358595194085,0.8414833844603286,17312.0
samples avg,0.8916358595194085,0.8916358595194085,0.8916358595194085,17312.0
