,precision,recall,f1-score,support
NOT,0.8923263748337478,0.9988348760437569,0.9425813939282879,15449.0
Readmitted,0.05263157894736842,0.0005367686527106817,0.0010626992561105207,1863.0
micro avg,0.8914048059149723,0.8914048059149723,0.8914048059149723,17312.0
macro avg,0.47247897689055807,0.4996858223482338,0.4718220465921992,17312.0
weighted avg,0.8019641171664461,0.8914048059149723,0.8412615390198852,17312.0
samples avg,0.8914048059149723,0.8914048059149723,0.8914048059149723,17312.0
