,precision,recall,f1-score,support
NOT,0.8905518636232302,0.9995459852120898,0.94190630443419,15418.0
Readmitted,0.0,0.0,0.0,1894.0
micro avg,0.8901917744916821,0.8901917744916821,0.8901917744916821,17312.0
macro avg,0.4452759318116151,0.4997729926060449,0.470953152217095,17312.0
weighted avg,0.793122032887186,0.8901917744916821,0.8388580985308653,17312.0
samples avg,0.8901917744916821,0.8901917744916821,0.8901917744916821,17312.0
