,precision,recall,f1-score,support
NOT,0.8901092548702237,0.9992212848799481,0.9415145678559418,15410.0
Readmitted,0.07692307692307693,0.0005257623554153522,0.0010443864229765013,1902.0
micro avg,0.8894986136783734,0.8894986136783734,0.8894986136783734,17312.0
macro avg,0.48351616589665036,0.4998735236176817,0.47127947713945917,17312.0
weighted avg,0.8007677512625831,0.8894986136783734,0.8381888813329808,17312.0
samples avg,0.8894986136783734,0.8894986136783734,0.8894986136783734,17312.0
