,precision,recall,f1-score,support
NOT,0.8885999884439822,0.9997399726971332,0.9408993576017132,15383.0
Readmitted,0.2,0.0005184033177812338,0.001034126163391934,1929.0
micro avg,0.8884011090573013,0.8884011090573013,0.8884011090573013,17312.0
macro avg,0.5442999942219912,0.5001291880074572,0.47096674188255255,17312.0
weighted avg,0.8118723210624872,0.8884011090573013,0.8361743095746498,17312.0
samples avg,0.8884011090573013,0.8884011090573013,0.8884011090573013,17312.0
