,precision,recall,f1-score,support
NOT,0.8898157803267293,0.9972730814179976,0.9404849375459221,15402.0
Readmitted,0.16,0.004188481675392671,0.00816326530612245,1910.0
micro avg,0.8877079482439926,0.8877079482439926,0.8877079482439926,17312.0
macro avg,0.5249078901633646,0.5007307815466951,0.47432410142602227,17312.0
weighted avg,0.8092965947661901,0.8877079482439926,0.8376236624778758,17312.0
samples avg,0.8877079482439926,0.8877079482439926,0.8877079482439926,17312.0
