,precision,recall,f1-score,support
NOT,0.8850920884976254,0.9973242837564446,0.9378624689312346,15323.0
Readmitted,0.10869565217391304,0.002513826043237808,0.004914004914004914,1989.0
micro avg,0.883029112754159,0.883029112754159,0.883029112754159,17312.0
macro avg,0.49689387033576926,0.4999190548998412,0.4713882369226198,17312.0
weighted avg,0.795890811242088,0.883029112754159,0.8306747092887744,17312.0
samples avg,0.883029112754159,0.883029112754159,0.883029112754159,17312.0
