,precision,recall,f1-score,support
NOT,0.8920497253541486,0.998963998963999,0.9424844986102202,15444.0
Readmitted,0.058823529411764705,0.0005353319057815846,0.0010610079575596818,1868.0
micro avg,0.891231515711645,0.891231515711645,0.891231515711645,17312.0
macro avg,0.47543662738295667,0.4997496654348903,0.47177275328388996,17312.0
weighted avg,0.8021429246367056,0.891231515711645,0.840902989799039,17312.0
samples avg,0.891231515711645,0.891231515711645,0.891231515711645,17312.0
