,precision,recall,f1-score,support
NOT,0.8910480478701345,0.9756730457346741,0.9314423731962594,15415.0
Readmitted,0.13394919168591224,0.030574591460200317,0.0497854077253219,1897.0
micro avg,0.8721118299445472,0.8721118299445472,0.8721118299445471,17312.0
macro avg,0.5124986197780234,0.5031238185974372,0.4906138904607907,17312.0
weighted avg,0.8080872963578037,0.8721118299445472,0.8348328963305959,17312.0
samples avg,0.8721118299445472,0.8721118299445472,0.8721118299445472,17312.0
