,precision,recall,f1-score,support
NOT,0.8919997686122519,0.9985753140784872,0.9422836016987991,15442.0
Readmitted,0.12,0.0016042780748663102,0.00316622691292876,1870.0
micro avg,0.8908849353049908,0.8908849353049908,0.8908849353049909,17312.0
macro avg,0.505999884306126,0.5000897960766768,0.47272491430586394,17312.0
weighted avg,0.8086102372291124,0.8908849353049908,0.8408424342513883,17312.0
samples avg,0.8908849353049908,0.8908849353049908,0.8908849353049908,17312.0
