,precision,recall,f1-score,support
NOT,0.892316580011554,0.9999352625105199,0.9430656042983181,15447.0
Readmitted,0.5,0.0005361930294906167,0.0010712372790573114,1865.0
micro avg,0.8922712569316081,0.8922712569316081,0.8922712569316082,17312.0
macro avg,0.696158290005777,0.5002357277700052,0.4720684207886877,17312.0
weighted avg,0.8500528079620191,0.8922712569316081,0.8415857351618278,17312.0
samples avg,0.8922712569316081,0.8922712569316081,0.8922712569316081,17312.0
