,precision,recall,f1-score,support
NOT,0.8911383413248091,0.9766446087971974,0.9319342557340514,15414.0
Readmitted,0.14081145584725538,0.03108535300316122,0.050927924039706515,1898.0
micro avg,0.872978280961183,0.872978280961183,0.872978280961183,17312.0
macro avg,0.5159748985860322,0.5038649809001793,0.49143108988687895,17312.0
weighted avg,0.8088763017778823,0.872978280961183,0.8353451835554547,17312.0
samples avg,0.872978280961183,0.872978280961183,0.872978280961183,17312.0
